goos: darwin
goarch: arm64
pkg: github.com/rbaliyan/mailbox
cpu: Apple M4
BenchmarkEncodeWithHeaders/base64/64KB-10       	      20	     43344 ns/op	  180592 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/64KB-10       	      20	     39627 ns/op	  180592 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/64KB-10       	      20	     51054 ns/op	  180592 B/op	       6 allocs/op
BenchmarkEncodeWithHeaders/base64/64KB-10       	      20	     39577 ns/op	  180592 B/op	       6 allocs/op
BenchmarkDecode/json/256B-10                    	      20	       212.5 ns/op	     304 B/op	       3 allocs/op
BenchmarkDecode/json/256B-10                    	      20	       145.8 ns/op	     304 B/op	       3 allocs/op
BenchmarkDecode/json/256B-10                    	      20	        77.10 ns/op	     304 B/op	       3 allocs/op
BenchmarkDecode/json/256B-10                    	      20	       102.0 ns/op	     304 B/op	       3 allocs/op
BenchmarkDecode/json/256B-10                    	      20	        87.50 ns/op	     304 B/op	       3 allocs/op
BenchmarkDecode/json/256B-10                    	      20	       112.5 ns/op	     304 B/op	       3 allocs/op
BenchmarkDecode/json/4KB-10                     	      20	       364.6 ns/op	    4144 B/op	       3 allocs/op
BenchmarkDecode/json/4KB-10                     	      20	       606.2 ns/op	    4144 B/op	       3 allocs/op
BenchmarkDecode/json/4KB-10                     	      20	       214.6 ns/op	    4144 B/op	       3 allocs/op
BenchmarkDecode/json/4KB-10                     	      20	       583.3 ns/op	    4144 B/op	       3 allocs/op
BenchmarkDecode/json/4KB-10                     	      20	       218.8 ns/op	    4144 B/op	       3 allocs/op
BenchmarkDecode/json/4KB-10                     	      20	       247.9 ns/op	    4144 B/op	       3 allocs/op
BenchmarkDecode/json/64KB-10                    	      20	      2440 ns/op	   65584 B/op	       3 allocs/op
BenchmarkDecode/json/64KB-10                    	      20	      1652 ns/op	   65584 B/op	       3 allocs/op
BenchmarkDecode/json/64KB-10                    	      20	      1512 ns/op	   65584 B/op	       3 allocs/op
BenchmarkDecode/json/64KB-10                    	      20	      1533 ns/op	   65584 B/op	       3 allocs/op
BenchmarkDecode/json/64KB-10                    	      20	      1600 ns/op	   65584 B/op	       3 allocs/op
BenchmarkDecode/json/64KB-10                    	      20	      1833 ns/op	   65584 B/op	       3 allocs/op
BenchmarkDecode/base64/256B-10                  	      20	       193.8 ns/op	     336 B/op	       3 allocs/op
BenchmarkDecode/base64/256B-10                  	      20	       183.3 ns/op	     336 B/op	       3 allocs/op
BenchmarkDecode/base64/256B-10                  	      20	       218.8 ns/op	     336 B/op	       3 allocs/op
BenchmarkDecode/base64/256B-10                  	      20	       556.2 ns/op	     336 B/op	       3 allocs/op
BenchmarkDecode/base64/256B-10                  	      20	      1079 ns/op	     336 B/op	       3 allocs/op
BenchmarkDecode/base64/256B-10                  	      20	       212.5 ns/op	     336 B/op	       3 allocs/op
BenchmarkDecode/base64/4KB-10                   	      20	      2244 ns/op	    4912 B/op	       3 allocs/op
BenchmarkDecode/base64/4KB-10                   	      20	      1756 ns/op	    4912 B/op	       3 allocs/op
BenchmarkDecode/base64/4KB-10                   	      20	      1706 ns/op	    4912 B/op	       3 allocs/op
BenchmarkDecode/base64/4KB-10                   	      20	      1773 ns/op	    4912 B/op	       3 allocs/op
BenchmarkDecode/base64/4KB-10                   	      20	      1617 ns/op	    4912 B/op	       3 allocs/op
BenchmarkDecode/base64/4KB-10                   	      20	      1612 ns/op	    4912 B/op	       3 allocs/op
BenchmarkDecode/base64/64KB-10                  	      20	     26315 ns/op	   73776 B/op	       3 allocs/op
BenchmarkDecode/base64/64KB-10                  	      20	     24294 ns/op	   73776 B/op	       3 allocs/op
BenchmarkDecode/base64/64KB-10                  	      20	     35690 ns/op	   73776 B/op	       3 allocs/op
